"","city","state","date","new_list","price_cut","county_name","hvi","year"
"1","Aberdeen","WA",2021-03-31,151,0.0487366352001494,"Grays Harbor County",209543,"2021"
"2","Aberdeen","WA",2021-04-30,165,0.0454153876722786,"Grays Harbor County",214803,"2021"
"3","Aberdeen","WA",2021-05-31,209,0.0507766911711599,"Grays Harbor County",218623,"2021"
"4","Aberdeen","WA",2021-06-30,228,0.0423350866206793,"Grays Harbor County",223639,"2021"
"5","Aberdeen","WA",2021-07-31,272,0.0411037261571181,"Grays Harbor County",227564,"2021"
"6","Aberdeen","WA",2021-08-31,279,0.0493845704342925,"Grays Harbor County",234324,"2021"
"7","Aberdeen","WA",2021-09-30,273,0.0498340991462641,"Grays Harbor County",237207,"2021"
"8","Aberdeen","WA",2021-10-31,231,0.0552601887795006,"Grays Harbor County",242761,"2021"
"9","Aberdeen","WA",2021-11-30,178,0.0441585512170028,"Grays Harbor County",245829,"2021"
"10","Aberdeen","WA",2021-12-31,133,0.0440884393526342,"Grays Harbor County",252685,"2021"
"11","Aberdeen","WA",2022-01-31,125,0.0470587915803431,"Grays Harbor County",257397,"2022"
"12","Aberdeen","WA",2022-02-28,139,0.0396622590422101,"Grays Harbor County",263352,"2022"
"13","Aberdeen","WA",2022-03-31,179,0.0417708276096276,"Grays Harbor County",267755,"2022"
"14","Aberdeen","WA",2022-04-30,206,0.0589104417775568,"Grays Harbor County",274703,"2022"
"15","Aberdeen","WA",2022-05-31,248,0.0518538768095227,"Grays Harbor County",279818,"2022"
"16","Aberdeen","WA",2022-06-30,274,0.0488734094316468,"Grays Harbor County",287446,"2022"
"17","Aberdeen","WA",2022-07-31,279,0.0498294607899529,"Grays Harbor County",292240,"2022"
"18","Aberdeen","WA",2022-08-31,261,0.0440663446584711,"Grays Harbor County",295650,"2022"
"19","Aberdeen","WA",2022-09-30,222,0.0461561344974856,"Grays Harbor County",297415,"2022"
"20","Aberdeen","WA",2022-10-31,194,0.0462541281648957,"Grays Harbor County",298069,"2022"
"21","Aberdeen","WA",2022-11-30,148,0.0493404214644885,"Grays Harbor County",298983,"2022"
"22","Aberdeen","WA",2022-12-31,112,0.0566561986175603,"Grays Harbor County",299265,"2022"
"23","Abilene","TX",2018-03-31,233,0.0379389687562995,"Taylor County",129372,"2018"
"24","Abilene","TX",2018-04-30,260,0.0381038047700782,"Taylor County",130483,"2018"
"25","Abilene","TX",2018-05-31,286,0.0368211464269761,"Taylor County",131475,"2018"
"26","Abilene","TX",2018-06-30,318,0.0364600960161882,"Taylor County",132229,"2018"
"27","Abilene","TX",2018-07-31,320,0.0400506096783418,"Taylor County",132842,"2018"
"28","Abilene","TX",2018-08-31,301,0.0365686387639185,"Taylor County",133396,"2018"
"29","Abilene","TX",2018-09-30,239,0.0421421748910912,"Taylor County",133653,"2018"
"30","Abilene","TX",2018-10-31,210,0.0399485855046428,"Taylor County",134225,"2018"
"31","Abilene","TX",2018-11-30,189,0.036814958060879,"Taylor County",134512,"2018"
"32","Abilene","TX",2018-12-31,174,0.0434127120968843,"Taylor County",135101,"2018"
"33","Abilene","TX",2019-01-31,183,0.0387970311727899,"Taylor County",135345,"2019"
"34","Abilene","TX",2019-02-28,192,0.0364938994831556,"Taylor County",135644,"2019"
"35","Abilene","TX",2019-03-31,226,0.0379771825389393,"Taylor County",136013,"2019"
"36","Abilene","TX",2019-04-30,234,0.0326258097659922,"Taylor County",136534,"2019"
"37","Abilene","TX",2019-05-31,258,0.0340805954447078,"Taylor County",136955,"2019"
"38","Abilene","TX",2019-06-30,267,0.030385397607616,"Taylor County",137158,"2019"
"39","Abilene","TX",2019-07-31,264,0.034003778590513,"Taylor County",137338,"2019"
"40","Abilene","TX",2019-08-31,261,0.0319716290591053,"Taylor County",138451,"2019"
"41","Abilene","TX",2019-09-30,238,0.0303949535743147,"Taylor County",139581,"2019"
"42","Abilene","TX",2019-10-31,226,0.0341040695031926,"Taylor County",140297,"2019"
"43","Abilene","TX",2019-11-30,193,0.0388713072090842,"Taylor County",139137,"2019"
"44","Abilene","TX",2019-12-31,172,0.0336844072608233,"Taylor County",138122,"2019"
"45","Abilene","TX",2020-01-31,183,0.032416652520682,"Taylor County",137552,"2020"
"46","Abilene","TX",2020-02-29,198,0.0330410953582406,"Taylor County",138351,"2020"
"47","Abilene","TX",2020-03-31,227,0.0313195651486346,"Taylor County",139260,"2020"
"48","Abilene","TX",2020-04-30,218,0.0280166954019905,"Taylor County",140136,"2020"
"49","Abilene","TX",2020-05-31,252,0.0295796939883791,"Taylor County",140905,"2020"
"50","Abilene","TX",2020-06-30,276,0.0296256105128385,"Taylor County",141794,"2020"
"51","Abilene","TX",2020-07-31,290,0.0283452189239706,"Taylor County",142845,"2020"
"52","Abilene","TX",2020-08-31,277,0.029303124379303,"Taylor County",144125,"2020"
"53","Abilene","TX",2020-09-30,247,0.0344944237649276,"Taylor County",145612,"2020"
"54","Abilene","TX",2020-10-31,232,0.0347108324429138,"Taylor County",147133,"2020"
"55","Abilene","TX",2020-11-30,199,0.0292321617703264,"Taylor County",148456,"2020"
"56","Abilene","TX",2020-12-31,184,0.0345476423082532,"Taylor County",149440,"2020"
"57","Abilene","TX",2021-01-31,172,0.0365387034128816,"Taylor County",150211,"2021"
"58","Abilene","TX",2021-02-28,162,0.0485087217462342,"Taylor County",150958,"2021"
"59","Abilene","TX",2021-03-31,192,0.0609579463015194,"Taylor County",151920,"2021"
"60","Abilene","TX",2021-04-30,236,0.0428610389696817,"Taylor County",153244,"2021"
"61","Abilene","TX",2021-05-31,292,0.046662219004742,"Taylor County",155321,"2021"
"62","Abilene","TX",2021-06-30,311,0.0416581973381202,"Taylor County",157592,"2021"
"63","Abilene","TX",2021-07-31,316,0.0496757665487078,"Taylor County",160578,"2021"
"64","Abilene","TX",2021-08-31,311,0.0450674070395314,"Taylor County",162781,"2021"
"65","Abilene","TX",2021-09-30,287,0.038419751937359,"Taylor County",165284,"2021"
"66","Abilene","TX",2021-10-31,255,0.0488545605397258,"Taylor County",167579,"2021"
"67","Abilene","TX",2021-11-30,225,0.0404999168433069,"Taylor County",170433,"2021"
"68","Abilene","TX",2021-12-31,202,0.0595411877452054,"Taylor County",172444,"2021"
"69","Abilene","TX",2022-01-31,210,0.0464208000589081,"Taylor County",174013,"2022"
"70","Abilene","TX",2022-02-28,203,0.0463397950376942,"Taylor County",175610,"2022"
"71","Abilene","TX",2022-03-31,226,0.0549488248739779,"Taylor County",177849,"2022"
"72","Abilene","TX",2022-04-30,238,0.0480491635700006,"Taylor County",180489,"2022"
"73","Abilene","TX",2022-05-31,266,0.0550859034667242,"Taylor County",182926,"2022"
"74","Abilene","TX",2022-06-30,287,0.0471443873795936,"Taylor County",184730,"2022"
"75","Abilene","TX",2022-07-31,286,0.0446310568343508,"Taylor County",185755,"2022"
"76","Abilene","TX",2022-08-31,288,0.0407903324250843,"Taylor County",186568,"2022"
"77","Abilene","TX",2022-09-30,264,0.0450113445124108,"Taylor County",187713,"2022"
"78","Abilene","TX",2022-10-31,238,0.0403750494660619,"Taylor County",188397,"2022"
"79","Abilene","TX",2022-11-30,196,0.0399236340351074,"Taylor County",188442,"2022"
"80","Abilene","TX",2022-12-31,158,0.0411963371667264,"Taylor County",187225,"2022"
"81","Adrian","MI",2022-03-31,94,0.0575579430301566,"Lenawee County",161668,"2022"
"82","Adrian","MI",2022-04-30,119,0.0460139116806176,"Lenawee County",165103,"2022"
"83","Adrian","MI",2022-05-31,145,0.0529854812661634,"Lenawee County",168066,"2022"
"84","Adrian","MI",2022-06-30,167,0.0466231421032383,"Lenawee County",170412,"2022"
"85","Adrian","MI",2022-07-31,174,0.039107254796742,"Lenawee County",172010,"2022"
"86","Adrian","MI",2022-08-31,172,0.0464634418479628,"Lenawee County",172567,"2022"
"87","Adrian","MI",2022-09-30,151,0.0396522487492938,"Lenawee County",171512,"2022"
"88","Adrian","MI",2022-10-31,135,0.0454213220551486,"Lenawee County",170844,"2022"
"89","Adrian","MI",2022-11-30,108,0.0400840810194994,"Lenawee County",170883,"2022"
"90","Adrian","MI",2022-12-31,76,0.0401671650735632,"Lenawee County",171835,"2022"
"91","Akron","OH",2018-03-31,840,0.0481402582842587,"Summit County",69297,"2018"
"92","Akron","OH",2018-04-30,1001,0.0432784412289105,"Summit County",70301,"2018"
"93","Akron","OH",2018-05-31,1165,0.0453321145402774,"Summit County",70968,"2018"
"94","Akron","OH",2018-06-30,1222,0.045436441908335,"Summit County",71066,"2018"
"95","Akron","OH",2018-07-31,1218,0.0442941727384722,"Summit County",71018,"2018"
"96","Akron","OH",2018-08-31,1182,0.0441591310117267,"Summit County",71143,"2018"
"97","Akron","OH",2018-09-30,1074,0.042630156549676,"Summit County",71711,"2018"
"98","Akron","OH",2018-10-31,961,0.0451160284831191,"Summit County",72344,"2018"
"99","Akron","OH",2018-11-30,801,0.0440322273288688,"Summit County",73021,"2018"
"100","Akron","OH",2018-12-31,640,0.0483444510528669,"Summit County",73622,"2018"
"101","Akron","OH",2019-01-31,541,0.045039169647531,"Summit County",74434,"2019"
"102","Akron","OH",2019-02-28,547,0.043353520237432,"Summit County",75159,"2019"
"103","Akron","OH",2019-03-31,733,0.0402113704925781,"Summit County",75661,"2019"
"104","Akron","OH",2019-04-30,906,0.0435670472690901,"Summit County",75934,"2019"
"105","Akron","OH",2019-05-31,1111,0.0428414780791744,"Summit County",76230,"2019"
"106","Akron","OH",2019-06-30,1178,0.0448598475680512,"Summit County",77028,"2019"
"107","Akron","OH",2019-07-31,1189,0.0448185732100811,"Summit County",77621,"2019"
"108","Akron","OH",2019-08-31,1112,0.0444197814068741,"Summit County",78063,"2019"
"109","Akron","OH",2019-09-30,1044,0.0434103671951527,"Summit County",78355,"2019"
"110","Akron","OH",2019-10-31,992,0.0447088889486926,"Summit County",78633,"2019"
"111","Akron","OH",2019-11-30,848,0.0456366061725566,"Summit County",78740,"2019"
"112","Akron","OH",2019-12-31,691,0.0495156187708815,"Summit County",78947,"2019"
"113","Akron","OH",2020-01-31,599,0.0426237835609767,"Summit County",79287,"2020"
"114","Akron","OH",2020-02-29,607,0.0416558966368523,"Summit County",80031,"2020"
"115","Akron","OH",2020-03-31,752,0.0458257104529922,"Summit County",80838,"2020"
"116","Akron","OH",2020-04-30,744,0.0441713059930131,"Summit County",81579,"2020"
"117","Akron","OH",2020-05-31,821,0.0421995738392843,"Summit County",81967,"2020"
"118","Akron","OH",2020-06-30,888,0.0400233662260782,"Summit County",82247,"2020"
"119","Akron","OH",2020-07-31,1047,0.0436554301408779,"Summit County",82772,"2020"
"120","Akron","OH",2020-08-31,1103,0.0425174825049264,"Summit County",83933,"2020"
"121","Akron","OH",2020-09-30,1067,0.0408813413326624,"Summit County",85003,"2020"
"122","Akron","OH",2020-10-31,1022,0.0453927660849588,"Summit County",86545,"2020"
"123","Akron","OH",2020-11-30,912,0.0459292813080027,"Summit County",87961,"2020"
"124","Akron","OH",2020-12-31,737,0.0475091020916386,"Summit County",89198,"2020"
"125","Akron","OH",2021-01-31,602,0.0473162512949327,"Summit County",90543,"2021"
"126","Akron","OH",2021-02-28,535,0.0508527230030731,"Summit County",91618,"2021"
"127","Akron","OH",2021-03-31,652,0.047668424238321,"Summit County",93230,"2021"
"128","Akron","OH",2021-04-30,768,0.0505184289662855,"Summit County",94455,"2021"
"129","Akron","OH",2021-05-31,950,0.0527421201061246,"Summit County",95936,"2021"
"130","Akron","OH",2021-06-30,1091,0.0509418678974027,"Summit County",97330,"2021"
"131","Akron","OH",2021-07-31,1221,0.0523175534374789,"Summit County",98978,"2021"
"132","Akron","OH",2021-08-31,1247,0.052801933040405,"Summit County",100420,"2021"
"133","Akron","OH",2021-09-30,1171,0.0476679583825488,"Summit County",102071,"2021"
"134","Akron","OH",2021-10-31,1046,0.0501348397065717,"Summit County",103223,"2021"
"135","Akron","OH",2021-11-30,909,0.050499776929757,"Summit County",104828,"2021"
"136","Akron","OH",2021-12-31,763,0.05618877591274,"Summit County",106109,"2021"
"137","Akron","OH",2022-01-31,633,0.0557786486399237,"Summit County",107489,"2022"
"138","Akron","OH",2022-02-28,570,0.059551632013498,"Summit County",108971,"2022"
"139","Akron","OH",2022-03-31,664,0.0505172368132372,"Summit County",110650,"2022"
"140","Akron","OH",2022-04-30,827,0.0608543847225431,"Summit County",112472,"2022"
"141","Akron","OH",2022-05-31,1012,0.0654666193075174,"Summit County",114246,"2022"
"142","Akron","OH",2022-06-30,1147,0.0602690818954849,"Summit County",115435,"2022"
"143","Akron","OH",2022-07-31,1145,0.0527216083887127,"Summit County",116299,"2022"
"144","Akron","OH",2022-08-31,1100,0.0526040709511299,"Summit County",116829,"2022"
"145","Akron","OH",2022-09-30,992,0.049253655858036,"Summit County",117445,"2022"
"146","Akron","OH",2022-10-31,922,0.0490636708208413,"Summit County",118349,"2022"
"147","Akron","OH",2022-11-30,801,0.0487855839796774,"Summit County",118493,"2022"
"148","Akron","OH",2022-12-31,629,0.0508407950712423,"Summit County",119145,"2022"
"149","Albany","GA",2021-06-30,151,0.0478242072201501,"Dougherty County",102745,"2021"
"150","Albany","GA",2021-07-31,162,0.0556425242044687,"Dougherty County",103714,"2021"
"151","Albany","GA",2021-08-31,183,0.0481812026286077,"Dougherty County",104758,"2021"
"152","Albany","GA",2021-09-30,171,0.0619734453472207,"Dougherty County",105661,"2021"
"153","Albany","GA",2021-10-31,162,0.0556420769041211,"Dougherty County",106391,"2021"
"154","Albany","GA",2021-11-30,150,0.0456731121881348,"Dougherty County",106835,"2021"
"155","Albany","GA",2021-12-31,145,0.0631950382414231,"Dougherty County",108986,"2021"
"156","Albany","GA",2022-01-31,133,0.0809724708587399,"Dougherty County",111157,"2022"
"157","Albany","GA",2022-02-28,118,0.064131481237234,"Dougherty County",114185,"2022"
"158","Albany","GA",2022-03-31,132,0.0547150286399874,"Dougherty County",115406,"2022"
"159","Albany","GA",2022-04-30,152,0.0554571947765413,"Dougherty County",116697,"2022"
"160","Albany","GA",2022-05-31,162,0.152097245695074,"Dougherty County",117270,"2022"
"161","Albany","GA",2022-06-30,173,0.0483237817229996,"Dougherty County",118925,"2022"
"162","Albany","GA",2022-07-31,163,0.0590845976264602,"Dougherty County",120654,"2022"
"163","Albany","GA",2022-08-31,161,0.0491344000772036,"Dougherty County",122440,"2022"
"164","Albany","GA",2022-09-30,145,0.0443328789787183,"Dougherty County",123264,"2022"
"165","Albany","GA",2022-10-31,130,0.0510981116040461,"Dougherty County",124050,"2022"
"166","Albany","GA",2022-11-30,114,0.0479297261903418,"Dougherty County",124204,"2022"
"167","Albany","GA",2022-12-31,86,0.0460211992200554,"Dougherty County",124228,"2022"
"168","Albany","NY",2018-03-31,560,0.0438271059123261,"Albany County",198667,"2018"
"169","Albany","NY",2018-04-30,719,0.0450797034957326,"Albany County",199390,"2018"
"170","Albany","NY",2018-05-31,894,0.0426580721474422,"Albany County",200688,"2018"
"171","Albany","NY",2018-06-30,960,0.0407228367800352,"Albany County",201319,"2018"
"172","Albany","NY",2018-07-31,961,0.0424003993251354,"Albany County",201528,"2018"
"173","Albany","NY",2018-08-31,852,0.0418028250074715,"Albany County",201917,"2018"
"174","Albany","NY",2018-09-30,780,0.0401449084341702,"Albany County",202846,"2018"
"175","Albany","NY",2018-10-31,713,0.0419036165056885,"Albany County",203655,"2018"
"176","Albany","NY",2018-11-30,618,0.0409978335126151,"Albany County",203502,"2018"
"177","Albany","NY",2018-12-31,482,0.044195074380914,"Albany County",203311,"2018"
"178","Albany","NY",2019-01-31,408,0.0394506984939402,"Albany County",203688,"2019"
"179","Albany","NY",2019-02-28,400,0.0396994395699693,"Albany County",204999,"2019"
"180","Albany","NY",2019-03-31,529,0.0410669629520032,"Albany County",206003,"2019"
"181","Albany","NY",2019-04-30,650,0.0381031355808561,"Albany County",206761,"2019"
"182","Albany","NY",2019-05-31,834,0.0396405314270731,"Albany County",207239,"2019"
"183","Albany","NY",2019-06-30,897,0.0394766350631005,"Albany County",207335,"2019"
"184","Albany","NY",2019-07-31,894,0.0384631711038117,"Albany County",207701,"2019"
"185","Albany","NY",2019-08-31,816,0.03995782867742,"Albany County",207341,"2019"
"186","Albany","NY",2019-09-30,761,0.0377679900269621,"Albany County",207453,"2019"
"187","Albany","NY",2019-10-31,686,0.0368779022169611,"Albany County",206880,"2019"
"188","Albany","NY",2019-11-30,557,0.0381622793487154,"Albany County",207789,"2019"
"189","Albany","NY",2019-12-31,396,0.0394108907777043,"Albany County",208700,"2019"
"190","Albany","NY",2020-01-31,331,0.0410797412637546,"Albany County",209929,"2020"
"191","Albany","NY",2020-02-29,359,0.0442383787990628,"Albany County",209639,"2020"
"192","Albany","NY",2020-03-31,454,0.0392588893651791,"Albany County",208700,"2020"
"193","Albany","NY",2020-04-30,425,0.0401859335112228,"Albany County",207646,"2020"
"194","Albany","NY",2020-05-31,473,0.0410724581544444,"Albany County",207346,"2020"
"195","Albany","NY",2020-06-30,594,0.0385404121695644,"Albany County",208205,"2020"
"196","Albany","NY",2020-07-31,773,0.0371633834087852,"Albany County",210424,"2020"
"197","Albany","NY",2020-08-31,847,0.040937298072886,"Albany County",212699,"2020"
"198","Albany","NY",2020-09-30,834,0.0450701437013036,"Albany County",214687,"2020"
"199","Albany","NY",2020-10-31,769,0.0406290177952475,"Albany County",217185,"2020"
"200","Albany","NY",2020-11-30,650,0.0429311334243956,"Albany County",219029,"2020"
"201","Albany","NY",2020-12-31,484,0.0426537747717502,"Albany County",221866,"2020"
"202","Albany","NY",2021-01-31,480,0.0387060371098163,"Albany County",223798,"2021"
"203","Albany","NY",2021-02-28,515,0.0470945610302919,"Albany County",226960,"2021"
"204","Albany","NY",2021-03-31,723,0.0455872025353412,"Albany County",228966,"2021"
"205","Albany","NY",2021-04-30,879,0.0462874656371075,"Albany County",231135,"2021"
"206","Albany","NY",2021-05-31,1128,0.0451064728908842,"Albany County",232853,"2021"
"207","Albany","NY",2021-06-30,1292,0.0495440085332833,"Albany County",236561,"2021"
"208","Albany","NY",2021-07-31,1356,0.0465935853270292,"Albany County",240700,"2021"
"209","Albany","NY",2021-08-31,1323,0.046924520152498,"Albany County",245126,"2021"
"210","Albany","NY",2021-09-30,1179,0.0459856572350187,"Albany County",247415,"2021"
"211","Albany","NY",2021-10-31,1064,0.04692355820587,"Albany County",249256,"2021"
"212","Albany","NY",2021-11-30,924,0.0449830027121407,"Albany County",251546,"2021"
"213","Albany","NY",2021-12-31,746,0.046660437211015,"Albany County",253831,"2021"
"214","Albany","NY",2022-01-31,604,0.0486635760107187,"Albany County",255245,"2022"
"215","Albany","NY",2022-02-28,539,0.0497278558470811,"Albany County",255119,"2022"
"216","Albany","NY",2022-03-31,669,0.0493946978944128,"Albany County",256701,"2022"
"217","Albany","NY",2022-04-30,833,0.0487971446864625,"Albany County",259634,"2022"
"218","Albany","NY",2022-05-31,1046,0.0553212924946856,"Albany County",264039,"2022"
"219","Albany","NY",2022-06-30,1222,0.0506310317958782,"Albany County",266825,"2022"
"220","Albany","NY",2022-07-31,1247,0.0487302987903585,"Albany County",270564,"2022"
"221","Albany","NY",2022-08-31,1161,0.0475770823748626,"Albany County",274108,"2022"
"222","Albany","NY",2022-09-30,977,0.0493186573926699,"Albany County",277214,"2022"
"223","Albany","NY",2022-10-31,881,0.0475202787543325,"Albany County",278953,"2022"
"224","Albany","NY",2022-11-30,743,0.0526817268758629,"Albany County",278097,"2022"
"225","Albany","NY",2022-12-31,585,0.049596419135978,"Albany County",275613,"2022"
"226","Albany","OR",2021-03-31,134,0.0398683887651937,"Linn County",332898,"2021"
"227","Albany","OR",2021-05-31,173,0.0414824374012637,"Linn County",341504,"2021"
"228","Albany","OR",2021-06-30,183,0.0380924253378236,"Linn County",348565,"2021"
"229","Albany","OR",2021-07-31,193,0.0332854951203557,"Linn County",355646,"2021"
"230","Albany","OR",2021-08-31,206,0.0396562706791238,"Linn County",364614,"2021"
"231","Albany","OR",2021-09-30,208,0.0402008417690596,"Linn County",371350,"2021"
"232","Albany","OR",2021-10-31,197,0.0357479458589067,"Linn County",378956,"2021"
"233","Albany","OR",2021-11-30,159,0.0362878804984883,"Linn County",384361,"2021"
"234","Albany","OR",2021-12-31,126,0.0334030053204913,"Linn County",390457,"2021"
"235","Albany","OR",2022-01-31,104,0.0293775580204954,"Linn County",395466,"2022"
"236","Albany","OR",2022-02-28,114,0.0397907467768059,"Linn County",401484,"2022"
"237","Albany","OR",2022-03-31,129,0.0381673215478336,"Linn County",407251,"2022"
"238","Albany","OR",2022-04-30,156,0.0407464644131364,"Linn County",413783,"2022"
"239","Albany","OR",2022-05-31,169,0.0406120361766639,"Linn County",418774,"2022"
"240","Albany","OR",2022-06-30,186,0.0428597996354217,"Linn County",422472,"2022"
"241","Albany","OR",2022-07-31,191,0.0378514240797122,"Linn County",422911,"2022"
"242","Albany","OR",2022-08-31,182,0.037429466077277,"Linn County",423405,"2022"
"243","Albany","OR",2022-09-30,160,0.0340425352597932,"Linn County",424001,"2022"
"244","Albany","OR",2022-10-31,132,0.0402371208292356,"Linn County",426271,"2022"
"245","Albany","OR",2022-11-30,112,0.0432574279183761,"Linn County",427194,"2022"
"246","Albany","OR",2022-12-31,88,0.0372110375549837,"Linn County",426764,"2022"
"247","Albertville","AL",2018-03-31,108,0.0396852636639378,"Marshall County",106415,"2018"
"248","Albertville","AL",2018-04-30,115,0.0385290579612805,"Marshall County",107281,"2018"
"249","Albertville","AL",2018-05-31,121,0.0409325888129018,"Marshall County",107793,"2018"
"250","Albertville","AL",2018-06-30,128,0.0375855413189214,"Marshall County",108337,"2018"
"251","Albertville","AL",2018-07-31,124,0.0360359658552822,"Marshall County",108262,"2018"
"252","Albertville","AL",2018-08-31,131,0.0384965508055236,"Marshall County",108760,"2018"
"253","Albertville","AL",2018-09-30,110,0.0371615291460265,"Marshall County",109095,"2018"
"254","Albertville","AL",2018-10-31,96,0.0325302505513459,"Marshall County",109323,"2018"
"255","Albertville","AL",2018-11-30,80,0.0363658577770289,"Marshall County",109781,"2018"
"256","Albertville","AL",2018-12-31,76,0.0375276373424804,"Marshall County",110103,"2018"
"257","Albertville","AL",2019-01-31,85,0.0355763621347431,"Marshall County",111105,"2019"
"258","Albertville","AL",2019-02-28,85,0.03230556438243,"Marshall County",111616,"2019"
"259","Albertville","AL",2019-03-31,103,0.033756574832948,"Marshall County",112498,"2019"
"260","Albertville","AL",2019-04-30,114,0.0417327755446531,"Marshall County",112993,"2019"
"261","Albertville","AL",2019-05-31,128,0.0297358796064738,"Marshall County",113363,"2019"
"262","Albertville","AL",2019-06-30,124,0.0350294572716631,"Marshall County",113678,"2019"
"263","Albertville","AL",2019-07-31,119,0.0406181120144408,"Marshall County",113816,"2019"
"264","Albertville","AL",2019-08-31,109,0.0362951675653225,"Marshall County",113150,"2019"
"265","Albertville","AL",2019-09-30,105,0.0347654647776666,"Marshall County",112484,"2019"
"266","Albertville","AL",2019-10-31,98,0.0350983742575239,"Marshall County",112728,"2019"
"267","Albertville","AL",2019-11-30,92,0.0302421855040336,"Marshall County",113518,"2019"
"268","Albertville","AL",2019-12-31,77,0.025059486287701,"Marshall County",114198,"2019"
"269","Albertville","AL",2020-01-31,76,0.0298511948145346,"Marshall County",113985,"2020"
"270","Albertville","AL",2020-02-29,78,0.0334442611305882,"Marshall County",113928,"2020"
"271","Albertville","AL",2020-03-31,104,0.0254555873501365,"Marshall County",114364,"2020"
"272","Albertville","AL",2020-04-30,107,0.0367450069937051,"Marshall County",115817,"2020"
"273","Albertville","AL",2020-05-31,116,0.031931851342828,"Marshall County",118296,"2020"
"274","Albertville","AL",2020-06-30,112,0.0372081573494055,"Marshall County",120681,"2020"
"275","Albertville","AL",2020-07-31,120,0.0310027162694026,"Marshall County",122814,"2020"
"276","Albertville","AL",2020-08-31,126,0.0333949308725445,"Marshall County",124666,"2020"
"277","Albertville","AL",2020-09-30,124,0.0337694352972588,"Marshall County",126262,"2020"
"278","Albertville","AL",2020-10-31,115,0.0366791166239969,"Marshall County",127943,"2020"
"279","Albertville","AL",2020-11-30,107,0.0334515999917296,"Marshall County",128634,"2020"
"280","Albertville","AL",2020-12-31,93,0.0412999809874191,"Marshall County",130891,"2020"
"281","Albertville","AL",2021-01-31,92,0.0446585762898579,"Marshall County",132742,"2021"
"282","Albertville","AL",2021-02-28,79,0.0402047998461824,"Marshall County",134865,"2021"
"283","Albertville","AL",2021-03-31,91,0.0322352729632625,"Marshall County",137079,"2021"
"284","Albertville","AL",2021-04-30,107,0.0606748507636727,"Marshall County",139158,"2021"
"285","Albertville","AL",2021-05-31,125,0.0429267482335117,"Marshall County",141385,"2021"
"286","Albertville","AL",2021-06-30,126,0.0471831191296348,"Marshall County",142197,"2021"
"287","Albertville","AL",2021-07-31,120,0.0390090962562259,"Marshall County",143940,"2021"
"288","Albertville","AL",2021-08-31,121,0.0444207991067048,"Marshall County",145587,"2021"
"289","Albertville","AL",2021-09-30,120,0.0415316023933868,"Marshall County",147899,"2021"
"290","Albertville","AL",2021-10-31,122,0.051668613854504,"Marshall County",149121,"2021"
"291","Albertville","AL",2021-11-30,114,0.0411500319882851,"Marshall County",151141,"2021"
"292","Albertville","AL",2021-12-31,102,0.0248223641890635,"Marshall County",152239,"2021"
"293","Albertville","AL",2022-01-31,91,0.0344602348363894,"Marshall County",154643,"2022"
"294","Albertville","AL",2022-02-28,89,0.0432182526478723,"Marshall County",156627,"2022"
"295","Albertville","AL",2022-03-31,106,0.0432877882173731,"Marshall County",159825,"2022"
"296","Albertville","AL",2022-04-30,108,0.0388607166914386,"Marshall County",162903,"2022"
"297","Albertville","AL",2022-05-31,123,0.0472702994198304,"Marshall County",165893,"2022"
"298","Albertville","AL",2022-06-30,123,0.0392498815561502,"Marshall County",167667,"2022"
"299","Albertville","AL",2022-07-31,124,0.0493585333064637,"Marshall County",166388,"2022"
"300","Albertville","AL",2022-08-31,121,0.0477162196505287,"Marshall County",167717,"2022"
"301","Albertville","AL",2022-09-30,117,0.0389227669424962,"Marshall County",169434,"2022"
"302","Albertville","AL",2022-10-31,104,0.0412982766864731,"Marshall County",173231,"2022"
"303","Albertville","AL",2022-11-30,87,0.0367384038609373,"Marshall County",174153,"2022"
"304","Albertville","AL",2022-12-31,69,0.0326793621197687,"Marshall County",174632,"2022"
"305","Albuquerque","NM",2018-03-31,1192,0.0262174958316982,"Bernalillo County",195542,"2018"
"306","Albuquerque","NM",2018-04-30,1390,0.0280906461189411,"Bernalillo County",196937,"2018"
"307","Albuquerque","NM",2018-05-31,1556,0.0269689718814565,"Bernalillo County",198199,"2018"
"308","Albuquerque","NM",2018-06-30,1573,0.0269177848087651,"Bernalillo County",198673,"2018"
"309","Albuquerque","NM",2018-07-31,1502,0.0264964785383807,"Bernalillo County",198095,"2018"
"310","Albuquerque","NM",2018-08-31,1397,0.0258766142448865,"Bernalillo County",197830,"2018"
"311","Albuquerque","NM",2018-09-30,1261,0.0267575024910187,"Bernalillo County",197814,"2018"
"312","Albuquerque","NM",2018-10-31,1150,0.0276960377369601,"Bernalillo County",199236,"2018"
"313","Albuquerque","NM",2018-11-30,993,0.0260187240393904,"Bernalillo County",200200,"2018"
"314","Albuquerque","NM",2018-12-31,827,0.0252346924593668,"Bernalillo County",201579,"2018"
"315","Albuquerque","NM",2019-01-31,764,0.0278017641398403,"Bernalillo County",202731,"2019"
"316","Albuquerque","NM",2019-02-28,798,0.0242927980159283,"Bernalillo County",203721,"2019"
"317","Albuquerque","NM",2019-03-31,1029,0.0259073350667959,"Bernalillo County",204584,"2019"
"318","Albuquerque","NM",2019-04-30,1226,0.0262949088980074,"Bernalillo County",205489,"2019"
"319","Albuquerque","NM",2019-05-31,1395,0.0272351905265044,"Bernalillo County",206423,"2019"
